"method","theta_var_emp","theta_var_hat_mean","theta_ratio","y_minus_theta_var_emp_mean","y_minus_theta_var_hat_mean","y_minus_theta_ratio","ybar_minus_theta_var_emp","ybar_minus_theta_var_hat_mean","ybar_minus_theta_ratio"
"precision",0.0069689615570411,0.00558912425217674,0.802002451359451,0.0315857714519648,0.0296486890139611,0.938672308797343,0.00226438575394111,0.000437024949843198,0.192999337273946
"irls_fixed",0.0069689615570411,0.00590666033972419,0.847566784717931,0.0315857714519648,0.0300013739520442,0.949838252254494,0.00226438575394111,0.000789709887926323,0.348752365427071
"irls_theta0",0.0069689615570411,0.00598963535367231,0.859473151723827,0.0315857714519648,0.0300379450367739,0.950996086400966,0.00226438575394111,0.00082628097265607,0.364902919574524
"psi_prime",0.0069689615570411,0.0137202337358296,1.96876301060484,0.0315857714519648,0.0378878246062362,1.19952190067149,0.00226438575394111,0.0086761605421183,3.83157354130923
"psi_prime_clamped",0.0069689615570411,0.00665906163979616,0.955531406694038,0.0315857714519648,0.0307867123527817,0.974701928670688,0.00226438575394111,0.00157504828866383,0.695574190891502
